dept_id|deptName|college
18330100|ED-ALLIANCE-GENERAL|SENIOR VP-PROVOST
18340000|ED-BABY GATOR|SENIOR VP-PROVOST
18340100|ED-BABY GATOR-GENERAL|SENIOR VP-PROVOST
18350000|ED-INSTRUCTNL / INFO TECHNO|SENIOR VP-PROVOST
18350100|ED-INSTRUCTNL / INFO TECH-GEN|SENIOR VP-PROVOST
18360000|ED-CNTR-SCHOOL IMPROVEMENT|SENIOR VP-PROVOST
18360100|ED-CSI|SENIOR VP-PROVOST
18370000|ED-CED-CENTER FOR COMMUNITY ED|SENIOR VP-PROVOST
18370100|ED-CENTER FOR COMMUNITY ED-GEN|SENIOR VP-PROVOST
18380000|ED-CTR EXCEL EARLY CHILD STUD|SENIOR VP-PROVOST
19000000|COLLEGE-ENGINEERING|SENIOR VP-PROVOST
19010000|EG-ENGINEERING ADMINISTRATION|SENIOR VP-PROVOST
19010100|EG-DEAN'S OFFICE|SENIOR VP-PROVOST
19010200|EG-ACADEMIC PROGRAMS|SENIOR VP-PROVOST
19010300|EG-STUDENT SERVICES|SENIOR VP-PROVOST
19010400|EG-OUTREACH|SENIOR VP-PROVOST
19010401|EG-EDGE TUITION 95%|SENIOR VP-PROVOST
19010410|EG-OUTREACH EDUCATION SERVICES|SENIOR VP-PROVOST
19010500|EG-INDUSTRIAL PROGRAMS|SENIOR VP-PROVOST
19010501|EG-INTEGRTD PROD & PROCESS DES|SENIOR VP-PROVOST
19010510|EG-INNOVATION PROGRAMS|SENIOR VP-PROVOST
19010520|EG-LEADERSHIP PROGRAMS|SENIOR VP-PROVOST
19010600|EG-RESEARCH|SENIOR VP-PROVOST
19010700|EG-OFFICE-ENGINEERING RESRCH|SENIOR VP-PROVOST
19010800|EG-FISCAL / PERSONNEL|SENIOR VP-PROVOST
19010900|EG-PERSONNEL / PAYROLL|SENIOR VP-PROVOST
19011000|EG-PROCESSING / TRAVEL|SENIOR VP-PROVOST
19011100|EG-CONTRACTS / GRANTS ACCTING|SENIOR VP-PROVOST
19011200|EG-MANAGEMENT INFORMATIN SYSTS|SENIOR VP-PROVOST
19011201|EG-MIS SERVICES|SENIOR VP-PROVOST
19011300|EG-FACILITIES|SENIOR VP-PROVOST
19011400|EG-TRADES|SENIOR VP-PROVOST
19011401|EG-TRADE SERVICES|SENIOR VP-PROVOST
19011500|EG-PUBLICATIONS|SENIOR VP-PROVOST
19011501|EG-PUBLICATION SERVICES|SENIOR VP-PROVOST
19011502|EG-PUBLICATIONS ADVERTISING|SENIOR VP-PROVOST
19011600|EG-SPECIAL PUBLICATIONS|SENIOR VP-PROVOST
19011700|EG-DEVELOPMENT|SENIOR VP-PROVOST
19011710|EG-MERCHANDISE FANSHOP|SENIOR VP-PROVOST
19011800|EG-MISCELLANEOUS|SENIOR VP-PROVOST
19011900|EG-ADMINISTRATION SUPPORT|SENIOR VP-PROVOST
19012000|EG-COLLEGE LEVEL SUPPORT|SENIOR VP-PROVOST
19013000|EG-NANOFABRICATION FACILITY|SENIOR VP-PROVOST
19013100|EG-NANOFABRICATION AUXILLARY|SENIOR VP-PROVOST
19014000|EG-GENERAL BUILDING MAINT|SENIOR VP-PROVOST
19019000|EG-SP-ENGINEERING ADMIN|SENIOR VP-PROVOST
19020000|EG-MECHANICAL / AEROSPACE ENG|SENIOR VP-PROVOST
19020100|EG-MECH AND AERO|SENIOR VP-PROVOST
19020200|EG-INTELLIGENT MACHNS ROBOTICS|SENIOR VP-PROVOST
19020300|EG-AERO / ATMOSPH SCI (ICAAS)|SENIOR VP-PROVOST
19020400|EG-MACHINE TOOL RESEARCH CNTR|SENIOR VP-PROVOST
19020500|EG-HVAC LABORATORY|SENIOR VP-PROVOST
19029000|EG-SP-MECHANICAL AND AEROSPACE|SENIOR VP-PROVOST
19030000|EG-CHEMICAL ENGINEERING|SENIOR VP-PROVOST
19030100|EG-CHEMICAL|SENIOR VP-PROVOST
19030200|EG-MICROFABRITECH|SENIOR VP-PROVOST
19030300|EG-SURFACE SCI / ENGINEERING|SENIOR VP-PROVOST
19039000|EG-SP-CHEMICAL ENGINEERING|SENIOR VP-PROVOST
19040000|EG-CIVIL / COASTAL ENGINEERING|SENIOR VP-PROVOST
19040100|EG-CIVIL AND COASTAL|SENIOR VP-PROVOST
19040200|EG-CTR TRANSP TRAINING-CTT|SENIOR VP-PROVOST
19040300|EG-MICROCOMPS TRNSPRT -MCTRANS|SENIOR VP-PROVOST
19040400|EG-CONSTRUCT TRAIN/QUALIFICA|SENIOR VP-PROVOST
19040500|EG-GEOSENSING ENG / MAPPING|SENIOR VP-PROVOST
19040600|EG-FL TRANSPORT TECHNOLOGY CTR|SENIOR VP-PROVOST
19040700|EG-PAVEMENTS / INFRASTRUC MAT|SENIOR VP-PROVOST
19040800|EG-WTR RESOURCES RES CTR-WRRC|SENIOR VP-PROVOST
19040900|EG-BRIDGE INSTITUTE|SENIOR VP-PROVOST
19050000|EG-ELECTRICAL / COMPUTER ENG|SENIOR VP-PROVOST
19050100|EG-ELECTRICAL / COMPUTER|SENIOR VP-PROVOST
19050200|EG-MICROFABRITECH/NANO|SENIOR VP-PROVOST
19050300|EG-UWF ELECTRICAL / COMPUTER|SENIOR VP-PROVOST
19050400|EG-INTERGRATED ELECTRONIC CNTR|SENIOR VP-PROVOST
19050600|EG-ELECTRONIC COMMUN LAB|SENIOR VP-PROVOST
19050700|EG-LIGHTNING RES / TESTING|SENIOR VP-PROVOST
19059000|EG-SP-ELECTRICAL COMPUTER ENG|SENIOR VP-PROVOST
19060000|EG-INDUSTRIAL / SYSTEMS ENG|SENIOR VP-PROVOST
19060100|EG-INDUSTRIAL / SYSTEMS|SENIOR VP-PROVOST
19060200|EG-APPLIED OPTIMIZATION CENTER|SENIOR VP-PROVOST
19060300|EG-INDUSTRIAL ASSESSMENT CNTR|SENIOR VP-PROVOST
19060400|EG-INTEGRTD PROD / PROCESS DES|SENIOR VP-PROVOST
19060500|EG-OUTREACH ENG MGT (OEM)|SENIOR VP-PROVOST
19060600|EG-RISK MANAGEMENT / FINAN ENG|SENIOR VP-PROVOST
19060700|EG-SCALE-SUPPLY CHAIN / LOGIST|SENIOR VP-PROVOST
19069000|EG-SP-INDUSTRIAL SYSTEMS ENG|SENIOR VP-PROVOST
19070000|EG-ENG SCH SUSTAIN INFRST ENV|SENIOR VP-PROVOST
19070100|EG-SCHOOL SUSTAIN INFRST ENVIR|SENIOR VP-PROVOST
19070200|EG - CENTER FOR WETLANDS|SENIOR VP-PROVOST
19070300|EG-HINKLEY CENTER|SENIOR VP-PROVOST
19079000|EG-SP-SCHOOL SUSTAIN INFRS ENV|SENIOR VP-PROVOST
19080000|EG-NUCLEAR / RADIOLOGICAL ENG|SENIOR VP-PROVOST
19080100|EG-NUCLEAR / RADIOLOGICAL|SENIOR VP-PROVOST
19080200|EG-INNOV NUC SPC PWR / PROPUL|SENIOR VP-PROVOST
19080300|EG-REACTOR TRAINING|SENIOR VP-PROVOST
19090000|EG-MATERIALS SCI ENGINEERING|SENIOR VP-PROVOST
19090100|EG-MATERIALS SCIENCE|SENIOR VP-PROVOST
19090200|EG-MICROFABRITECH|SENIOR VP-PROVOST
19090300|EG-BIOMATERIALS CENTER|SENIOR VP-PROVOST
19090400|EG-MAIC-ANALYTICAL INSTRUMENTA|SENIOR VP-PROVOST
19090500|EG-MINERAL RESOURCES RESEARCH|SENIOR VP-PROVOST
19099000|EG-SP-MATERIALS SCIENCE ENG|SENIOR VP-PROVOST
19100000|EG-ENVIRONMENTAL ENGINEER SCI|SENIOR VP-PROVOST
19100100|EG-ENVIRONMENTAL|SENIOR VP-PROVOST
19100200|EG-CENTER-WETLANDS|SENIOR VP-PROVOST
19100300|EG-ENVIRONMENTAL POLICY CENTER|SENIOR VP-PROVOST
19100400|EG-ENVIRON SYS COMMER SPC TCH|SENIOR VP-PROVOST
19120000|EG-RES & ENG EDUC FACIL (REEF)|SENIOR VP-PROVOST
19120100|EG-RES & ENG ED FAC (REEF)|SENIOR VP-PROVOST
19120200|EG-GULF COAST ALLNC TECH TRSFR|SENIOR VP-PROVOST
19140000|EG-COMPUTER / INFO SCI & ENG|SENIOR VP-PROVOST
19140100|EG-COMP / INFO SCI & ENG|SENIOR VP-PROVOST
19140200|EG-DB SYSTEMS RES / DEV CTR|SENIOR VP-PROVOST
19140300|EG-DIGITAL WORLDS INSTITUTE|SENIOR VP-PROVOST
19140400|EG-COMPTR VISN / VISULIZATION|SENIOR VP-PROVOST
19140500|EG-SOFTWARE ENG RES CTR (SERC)|SENIOR VP-PROVOST
19149000|EG-SP-COMPUTER INFO SCI & ENG|SENIOR VP-PROVOST
19220000|EG - AUXILIARIES|SENIOR VP-PROVOST
19220100|EG- AUXILIARY ADMINISTRATION|SENIOR VP-PROVOST
19220200|EG-MCTRANS|SENIOR VP-PROVOST
19220300|EG-TECHNOLOGY TRAINING CENTER|SENIOR VP-PROVOST
19221000|EG-RESEARCH SERVICE CENTERS|SENIOR VP-PROVOST
19221100|EG-RSC MAIC|SENIOR VP-PROVOST
19221200|EG-RSC PERC (SC)|SENIOR VP-PROVOST
19221300|EG-RSC NRF|SENIOR VP-PROVOST
19320000|EG-FL CTR SOLID HAZ WASTE MGMT|SENIOR VP-PROVOST
19320100|EG-FLA CTR SOLID / HAZARD|SENIOR VP-PROVOST
19330000|EG-PARTICLE ENGINEER RES CTR|SENIOR VP-PROVOST
19330100|EG-PARTICLE ENG RES CTR|SENIOR VP-PROVOST
19340000|EG-BIOMEDICAL ENGINEERING|SENIOR VP-PROVOST
19340100|EG-BIOMEDICAL|SENIOR VP-PROVOST
19349000|EG-SP-BIOMEDICAL ENGINEERING|SENIOR VP-PROVOST
19370000|EG-NIMET-NANO INST MED/EG TECH|SENIOR VP-PROVOST
19370100|EG-NIMET|SENIOR VP-PROVOST
19370200|EG-NIMET-MFT (MICROFABRITECH)|SENIOR VP-PROVOST
19370300|EG-NIMET-UFNF (NANO AUX FAC)|SENIOR VP-PROVOST
19380000|EG-FESC-FL ENERGY SYSTEMS CONS|SENIOR VP-PROVOST
19380100|EG-FESC-ADMINISTRATION|SENIOR VP-PROVOST
19380200|EG-FESC-RESEARCH|SENIOR VP-PROVOST
19380300|EG-FESC-EDUCATION & OUTREACH|SENIOR VP-PROVOST
19400000|EG-ACADEMIC ACTIVITY|SENIOR VP-PROVOST
19400100|EG-ADMINISTRATIVE COURSES|SENIOR VP-PROVOST
20000000|INTERNATIONAL CENTER|SENIOR VP-PROVOST
20010000|IP-INTERNATIONAL CENTER-GEN|SENIOR VP-PROVOST
20010100|IP-INT'L CENTER DEAN TRAVEL|SENIOR VP-PROVOST
20010200|IP-INTL QUALITY ENHNCMT PROG|SENIOR VP-PROVOST
21000000|CHIEF FINANCIAL OFFICER|CHIEF FINANCIAL OFFICER
21010000|CFO-VP OFFICE|CHIEF FINANCIAL OFFICER
21020000|CFO-UNIVERSITY BUDGET OFFICE|CHIEF FINANCIAL OFFICER
21020100|CFO-UNIV BUDGET OFFICE ADMIN|CHIEF FINANCIAL OFFICER
21030000|CFO-PURCHASING SERVICES|CHIEF FINANCIAL OFFICER
22000000|VP-GENERAL COUNSEL|VP-GENERAL COUNSEL
22010000|GN-MAIN CAMPUS|VP-GENERAL COUNSEL
23000000|COLLEGE-JOURNALISM / COMMUNICA|SENIOR VP-PROVOST
23010000|CJC-JOURNALISM/COMMUNICA-DEAN|SENIOR VP-PROVOST
23010100|CJC-JOURN / COMMUNICA-ADMIN|SENIOR VP-PROVOST
23010200|CJC-GRADUATE STUDIES / RESEARC|SENIOR VP-PROVOST
23010201|CJC-GRADUATE DIVISION|SENIOR VP-PROVOST
23010202|CJC-FELLOWSHIPS|SENIOR VP-PROVOST
23010300|CJC-GRADUATE STUDIES|SENIOR VP-PROVOST
23010400|CJC-RESEARCH|SENIOR VP-PROVOST
23020000|CJC-ADVERTISING|SENIOR VP-PROVOST
23020100|CJC-ADVERSTISING-GENERAL|SENIOR VP-PROVOST
23030000|CJC-TELECOMMUNICATIONS|SENIOR VP-PROVOST
23030100|CJC-TELECOMMUNICATIONS-GEN|SENIOR VP-PROVOST
23030200|CJC-DOCUMENTARY INSTITUTE|SENIOR VP-PROVOST
23040000|CJC-JOURNALISM|SENIOR VP-PROVOST
23040100|CJC-JOURNALISM DEPT-GENERAL|SENIOR VP-PROVOST
23040200|CJC-JOURN COMM PHOTO LAB|SENIOR VP-PROVOST
23040300|CJC-BRECHNER CENTER|SENIOR VP-PROVOST
23040400|CJC-BRECHNER CITIZEN ACTN PROJ|SENIOR VP-PROVOST
23050000|CJC-INFORMATION TECHNOLOGY|SENIOR VP-PROVOST
23050100|CJC-INFORMATION TECH-GENERAL|SENIOR VP-PROVOST
23050200|CJC-ELECTRONIC TEXT|SENIOR VP-PROVOST
23060000|CJC-PUBLIC RELATIONS|SENIOR VP-PROVOST
23060100|CJC-PUBLIC RELATIONS-GENERAL|SENIOR VP-PROVOST
23070000|CJC-WUFT-TELEVISION PROD CTR|SENIOR VP-PROVOST
23070100|CJC-WUFT-TV PROD CTR-ADMIN|SENIOR VP-PROVOST
23070151|CJC-TVP-PROGRAMMING|SENIOR VP-PROVOST
23070152|CJC-TVP-EDUCATIONAL OUTREACH|SENIOR VP-PROVOST
23070153|CJC-TVP-PROGRAM DEVELOPMENT|SENIOR VP-PROVOST
23070154|CJC-TVP-PRODUCTION|SENIOR VP-PROVOST
23070155|CJC-TVP-NEWS|SENIOR VP-PROVOST
23070156|CJC-TVP-ART|SENIOR VP-PROVOST
23070157|CJC-TVP-ENGINEERING|SENIOR VP-PROVOST
23070158|CJC-TVP-OPERATIONS|SENIOR VP-PROVOST
23070159|CJC-TVPT-ADMINISTRATION|SENIOR VP-PROVOST
23070160|CJC-TVP-WLUF|SENIOR VP-PROVOST
23070163|CJC-TVP-DIGITAL|SENIOR VP-PROVOST
23070170|CJC-TVP-MEMBERSHP/FUNDRAISING|SENIOR VP-PROVOST
23070171|CJC-TVP-CORPORATE SUPPORT|SENIOR VP-PROVOST
23070172|CJC-TVP-DEVELOPMENT|SENIOR VP-PROVOST
23070173|CJC-TVP-COMMUNICATIONS|SENIOR VP-PROVOST
23080000|CJC-WUFT-RADIO PROD CTR|SENIOR VP-PROVOST
23080100|CJC-WUFT-RADIO-PROD CTR QUIP|SENIOR VP-PROVOST
23080114|CJC-QUIP-PRODUCTION|SENIOR VP-PROVOST
23080115|CJC-QUIP-NEWS|SENIOR VP-PROVOST
23080117|CJC-QUIP-ENGINEERING|SENIOR VP-PROVOST
23080200|CJC-WUFT-RADIO PROD CTR|SENIOR VP-PROVOST
23080210|CJC-RDP-RADIO READING SERVICE|SENIOR VP-PROVOST
23080211|CJC-RDP-PROGRAMMING|SENIOR VP-PROVOST
23080212|CJC-RDP-TRAFFIC|SENIOR VP-PROVOST
23080213|CJC-RDP-MUSIC|SENIOR VP-PROVOST
23080214|CJC-RDP-PRODUCTION|SENIOR VP-PROVOST
23080215|CJC-RDP-NEWS|SENIOR VP-PROVOST
23080217|CJC-RDP-ENGINEERING|SENIOR VP-PROVOST
23080218|CJC-RDP-WJUF|SENIOR VP-PROVOST
23080219|CJC-RDP-ADMINISTRATION|SENIOR VP-PROVOST
23080223|CJC-RDP-DIGITAL|SENIOR VP-PROVOST
23080230|CJC-RDP-MEMBERSHIP/FNDRAISING|SENIOR VP-PROVOST
23080231|CJC-RDP-CORPORATE SUPPORT|SENIOR VP-PROVOST
23080232|CJC-RDP-DEVELOPMENT|SENIOR VP-PROVOST
23080233|CJC-RDP-COMMUNICATIONS|SENIOR VP-PROVOST
23090000|CJC-DOCUMNENTARY INSTITUTE|SENIOR VP-PROVOST
23100000|CJC-WRUF-RADIO STATION|SENIOR VP-PROVOST
23100100|CJC-WRUF-ADMIN|SENIOR VP-PROVOST
23100200|CJC-WRUF-850 AM|SENIOR VP-PROVOST
23100201|CJC-AM-BOARD OPERATIONS|SENIOR VP-PROVOST
23100202|CJC-AM-NEWS|SENIOR VP-PROVOST
23100203|CJC-AM-SPORTS|SENIOR VP-PROVOST
23100204|CJC-AM-ENGINEERING|SENIOR VP-PROVOST
23100205|CJC-AM-PROMOTIONS|SENIOR VP-PROVOST
23100206|CJC-AM-PRODUCTION|SENIOR VP-PROVOST
23100207|CJC-AM-ADMINSTRATION|SENIOR VP-PROVOST
23100208|CJC-AM-SALES|SENIOR VP-PROVOST
23100300|CJC-WRUF-ROCK 104 FM|SENIOR VP-PROVOST
23100301|CJC-FM-BOARD OPERATIONS|SENIOR VP-PROVOST
23100302|CJC-FM-NEWS|SENIOR VP-PROVOST
23100303|CJC-FM-SPORTS|SENIOR VP-PROVOST
23100304|CJC-FM-ENGINEERING|SENIOR VP-PROVOST
23100305|CJC-FM-PROMOTION|SENIOR VP-PROVOST
23100306|CJC-FM-PRODUCTIONS|SENIOR VP-PROVOST
23100307|CJC-FM-ADMINSTRATION|SENIOR VP-PROVOST
23100308|CJC-FM-SALES|SENIOR VP-PROVOST
23120000|CJC-WUFT TV PUBLIC TELEVISION|SENIOR VP-PROVOST
23120100|CJC-WUFT-TV|SENIOR VP-PROVOST
23120151|CJC-TV-PROGRAMMING|SENIOR VP-PROVOST
23120152|CJC-TV-EDUCATIONAL OUTREACH|SENIOR VP-PROVOST
23120153|CJC-TV-PROGRAM DEVELOPMENT|SENIOR VP-PROVOST
23120154|CJC-TV-PRODUCTION|SENIOR VP-PROVOST
23120155|CJC-TV-NEWS|SENIOR VP-PROVOST
23120156|CJC-TV-ART|SENIOR VP-PROVOST
23120157|CJC-TV-ENGINEERING|SENIOR VP-PROVOST
23120158|CJC-TV-OPERATIONS|SENIOR VP-PROVOST
23120159|CJC-TV-ADMINSTRATION|SENIOR VP-PROVOST
23120160|CJC-TV-WLUF|SENIOR VP-PROVOST
23120162|CJC-COMMUNITY OUTREACH|SENIOR VP-PROVOST
23120163|CJC-TV-DIGITAL|SENIOR VP-PROVOST
23120170|CJC-TV-MEMBERSHIP/FNDRAISING|SENIOR VP-PROVOST
23120171|CJC-CORPORATE SUPPORT|SENIOR VP-PROVOST
23120173|CJC-TV-COMMUNICATIONS|SENIOR VP-PROVOST
23130000|CJC-WUFT FM PUBLIC RADIO|SENIOR VP-PROVOST
23130100|CJC-WUFT-FM|SENIOR VP-PROVOST
23130110|CJC-FM-RADIO READING SERVICE|SENIOR VP-PROVOST
23130111|CJC-FM-PROGRAMMING|SENIOR VP-PROVOST
23130112|CJC-FM-TRAFFIC|SENIOR VP-PROVOST
23130113|CJC-FM-MUSIC|SENIOR VP-PROVOST
23130114|CJC-FM-PRODUCTION|SENIOR VP-PROVOST
23130115|CJC-FM-NEWS|SENIOR VP-PROVOST
23130117|CJC-FM-ENGINEERING|SENIOR VP-PROVOST
23130118|CJC-FM-WJUF|SENIOR VP-PROVOST
23130119|CJC-FM-ADMINSTRATION|SENIOR VP-PROVOST
23130123|CJC-FM-DIGITAL|SENIOR VP-PROVOST
23130130|CJC-FM-MEMBERSHIP/FUNDRAISING|SENIOR VP-PROVOST
23130131|CJC-FM-CORPORATE SUPPORT|SENIOR VP-PROVOST
23130133|CJC-FM-COMMUNICATIONS|SENIOR VP-PROVOST
23200000|CJC-MASS COMMUNICATION|SENIOR VP-PROVOST
23200100|CJC-MASS COMMUNICATION-GEN|SENIOR VP-PROVOST
24000000|COLLEGE-LAW|SENIOR VP-PROVOST
24010000|LW-DEANS OFFICE|SENIOR VP-PROVOST
24010050|LW-DEANS UFF CLEARING|SENIOR VP-PROVOST
24010100|LW-ADMINISTRATION|SENIOR VP-PROVOST
24010200|LW-FAC PROFSSNL DEVELOPMT ACCT|SENIOR VP-PROVOST
24010300|LW-ASSOC DEAN-ACADEMIC|SENIOR VP-PROVOST
24010400|LW-DEANS STRATEGIC INITIATIVES|SENIOR VP-PROVOST
24010500|LW-FACULTY SUPPORT SERVICES|SENIOR VP-PROVOST
24010600|LW-INSTIT INFOR / PUBLICATIONS|SENIOR VP-PROVOST
24010650|LW-INFORMATION / TECHNOLOGY|SENIOR VP-PROVOST
24010700|LW-MAINTENANCE|SENIOR VP-PROVOST
24020000|LW-STUDENT SERVICES|SENIOR VP-PROVOST
24020100|LW-STUDENT AFFRS ADMIN|SENIOR VP-PROVOST
24020101|LW-FLORIDA LAW REVIEW|SENIOR VP-PROVOST
24020103|LW-FL JOURNAL-INTERNATIONAL LW|SENIOR VP-PROVOST
24020104|LW-JOURNAL OF TECH LAW / POLCY|SENIOR VP-PROVOST
24020105|LW-JOURNAL OF LAW / PUB POLICY|SENIOR VP-PROVOST
24020106|LW-MOOT COURT|SENIOR VP-PROVOST
24020107|LW-TRIAL TEAM|SENIOR VP-PROVOST
24020108|LW-EXTRA-CURRICULAR ACTIVITIES|SENIOR VP-PROVOST
24020109|LW-JESSUP MOOT COURT|SENIOR VP-PROVOST
24020110|LW-ICAM|SENIOR VP-PROVOST
24020111|LW-ADR COMPETITION TEAM|SENIOR VP-PROVOST
24020200|LW-CAREER SERVICE|SENIOR VP-PROVOST
24020300|LW-ADMISSIONS|SENIOR VP-PROVOST
24030000|LW-EXTERNAL AFFAIRS|SENIOR VP-PROVOST
24030100|LW-DEVELOPMENT / ALUMNI AFFRS|SENIOR VP-PROVOST
24030200|LW-COMMUNICATIONS|SENIOR VP-PROVOST
24030300|LW-LEGAL TECHNOLOGY INSTITUTE|SENIOR VP-PROVOST
24040000|LW-LEGAL INFORMATION CTR|SENIOR VP-PROVOST
24040100|LW-LIC ADMINISTRATION|SENIOR VP-PROVOST
24040200|LW-LIC TECHNOLOGY SERVICES|SENIOR VP-PROVOST
24050000|LW - INTERNATIONAL TAX PROGRAM|SENIOR VP-PROVOST
24050100|LW - GRAD TAX PROGRAM|SENIOR VP-PROVOST
24050101|LW-TAX MOOT COURT|SENIOR VP-PROVOST
24050200|LW-FL TAX REVIEW|SENIOR VP-PROVOST
24060000|LW-INTERNATIONAL PROGRAMS|SENIOR VP-PROVOST
24060100|LW-COMPARATIVE LAW LLM PROGRAM|SENIOR VP-PROVOST
24060200|LW-IP ADMINISTRATION|SENIOR VP-PROVOST
24060201|LW-STUDENT EXCHANGE|SENIOR VP-PROVOST
24060202|LW-FACULTY EXCHANGE|SENIOR VP-PROVOST
24060203|LW-CAPE TOWN STUDY ABROAD PRGM|SENIOR VP-PROVOST
24060204|LW-COSTA RICA STUDY ABRD PRGM|SENIOR VP-PROVOST
24060205|LW-MONTPELLIER STUDY ABRD PRGM|SENIOR VP-PROVOST
24060206|LW-FOREIGN ENRICHMENT COURSES|SENIOR VP-PROVOST
24060207|LW-CHINA STUDY ABROAD PRGM|SENIOR VP-PROVOST
24060300|LW-INTERNATIONAL TRADE PROGRAM|SENIOR VP-PROVOST
24070000|LW-SKILLS|SENIOR VP-PROVOST
24070100|LW-CIVIL CLINIC PROGRAMS|SENIOR VP-PROVOST
24070101|LW-GATOR TEAM CHILD PROGRAM|SENIOR VP-PROVOST
24070200|LW-TRIAL PRACTICE|SENIOR VP-PROVOST
24070300|LW-LEGAL RESEARCH & WRITING|SENIOR VP-PROVOST
24070400|LW-CRIMINAL JUSTICE CENTER|SENIOR VP-PROVOST
24070401|LW-CRIMINAL CLINIC|SENIOR VP-PROVOST
24080000|LW-GOVERNMENTAL RESPONSIBILITY|SENIOR VP-PROVOST
24080100|LW-CGR-ADMINISTRATIVE|SENIOR VP-PROVOST
24080200|LW-AMERICAN STUDIES IN POLAND|SENIOR VP-PROVOST
24090000|LW-CTR-CHILDREN / FAMILIES|SENIOR VP-PROVOST
24090100|LW-CHILD WELFARE CLINIC|SENIOR VP-PROVOST
24100000|LW-CTR-DISPUTE RESOLUTION|SENIOR VP-PROVOST
24110000|LW-CTR-ESTATES ELDER LAW PLAN|SENIOR VP-PROVOST
24120000|LW-CTR INTERNATIONL FIN CRIMES|SENIOR VP-PROVOST
24130000|LW-CTR STUDY RACE/RACE RELATS|SENIOR VP-PROVOST
24130100|LW-VIRGIL HAWKINS MINORITY PGM|SENIOR VP-PROVOST
24150000|LW-ENVIRONMENTAL CERT PRGM|SENIOR VP-PROVOST
24160000|LW-INTELLECTUAL PROP CERT PRGM|SENIOR VP-PROVOST
24170000|LW-LAW LIBRARY|SENIOR VP-PROVOST
24180000|LW-ICAIR|SENIOR VP-PROVOST
25000000|MILITARY UNITS|SENIOR VP-PROVOST
25010000|ML-ARMY|SENIOR VP-PROVOST
25020000|ML-AIRFORCE|SENIOR VP-PROVOST
25050000|ML-NAVY|SENIOR VP-PROVOST
26000000|COLLEGE-HLTH/HUMAN PERFORMANCE|SENIOR VP-PROVOST
26010000|HH-HHP DEAN'S OFFICE|SENIOR VP-PROVOST
26010100|HH-HHP DEAN'S OFFICE-ADMIN|SENIOR VP-PROVOST
26010200|HH-HHP COMPUTING SERVICES|SENIOR VP-PROVOST
26010300|HH-HHP-DEVELOPMENT|SENIOR VP-PROVOST
26010400|HH-HHP-INTERNATI INIITIATIVES|SENIOR VP-PROVOST
26010500|HH-HHP-MAINTENANCE SERVICES|SENIOR VP-PROVOST
26010600|HH-HHP-OUTREACH|SENIOR VP-PROVOST
26010700|HH-HHP-PUBLIC RELATIONS|SENIOR VP-PROVOST
26010800|HH-HHP-RESEARCH|SENIOR VP-PROVOST
26010900|HH-HHP-SPORT / FITNESS|SENIOR VP-PROVOST
26011000|HH-HHP-STUDENT SERVICES|SENIOR VP-PROVOST
26020000|HH-TOURISM / REC / SPORTS MGMT|SENIOR VP-PROVOST
26020100|HH-TRSM-ADMINISTRATION|SENIOR VP-PROVOST
26020200|HH-TRSM-COMMERCIAL RECREATION|SENIOR VP-PROVOST
26020300|HH-TRSM-FACILITY MANAGEMENT|SENIOR VP-PROVOST
26020400|HH-TRSM-LEISURE SERVICE MGMT|SENIOR VP-PROVOST
26020500|HH-TRSM-NATURAL RESOURCE MGMT|SENIOR VP-PROVOST
26020600|HH-TRSM-RECREATIONAL PRG DEV|SENIOR VP-PROVOST
26020700|HH-TRSM-SPORTS MANAGEMENT|SENIOR VP-PROVOST
26020800|HH-TRSM-THERAPEUTIC REC|SENIOR VP-PROVOST
26020900|HH-TRSM-TRAVEL / TOURISM|SENIOR VP-PROVOST
26021000|HH-TRSM-CTR TOURISM RES / DEV|SENIOR VP-PROVOST
26030000|HH-APPLIED PHYSIO/KINESIOLOGY|SENIOR VP-PROVOST
26030100|HH-APK-ADMINISTRATION|SENIOR VP-PROVOST
26030200|HH-APK-ATHLETIC TRAINING|SENIOR VP-PROVOST
26030300|HH-APK-BIO MECHANICS|SENIOR VP-PROVOST
26030400|HH-APK-CLINICAL EXER PHYSIOLOG|SENIOR VP-PROVOST
26030500|HH-APK-EXERCISE PHYSIOLOGY|SENIOR VP-PROVOST
26030600|HH-APK-FITNESS / WELLNESS|SENIOR VP-PROVOST
26030700|HH-APK-HUMAN PERFORMANCE|SENIOR VP-PROVOST
26030800|HH-APK-MOTOR LEARNING|SENIOR VP-PROVOST
26030900|HH-APK-SPRT / EXERCISE PSYCH|SENIOR VP-PROVOST
26031000|HH-APK-CTR  EXERCISE SCIENCE|SENIOR VP-PROVOST
26050000|HH-HEALTH EDUCATION BEHAVIOR|SENIOR VP-PROVOST
26050100|HH-HEB-ADMINISTRATION|SENIOR VP-PROVOST
26050200|HH-HEB-COMMUNITY HEALTH|SENIOR VP-PROVOST
26050300|HH-HEB-HEALTH PROMOTION|SENIOR VP-PROVOST
26050400|HH-HEB-HEALTH STUDIES|SENIOR VP-PROVOST
26050500|HH-HEB-PHYSICAL EDUCATION|SENIOR VP-PROVOST
26050600|HH-HEB-SCHOOL HEALTH|SENIOR VP-PROVOST
26050700|HH-HEB-FL CTR HEALTH PROMOTION|SENIOR VP-PROVOST
