dept_id|deptName
55110100|LB-SYSTEMS DEPT-CHAIR
55120000|LB-BUSINESS SERVICES OFFICE
55120100|LB-ACCOUNTING
55120200|LB-PURCHASING
55120300|LB-TRAVEL
55130000|LB-LIBRARY HUMAN RESOURCES
55130100|LB-PERSONNEL SUPPORT
55130200|LB-TRAINING AND DEVELOPMENT
55140000|LB-FACILITIES PLANNING OFFICE
55140100|LB-BUILDING MANAGEMENT
55140200|LB-MAIL ROOM
55140300|LB-SUPPLIES
55150000|LB- FC AUTOMATION SUPPORT
55150100|LB-AUTOMATION FCLA
55160000|LB-CATALOGING & METADATA
55160100|LB-CATALOG CHAIR
55160200|LB-COPY CATALOGING
55160300|LB-AUTHORITY
55160400|LB-SCI SOCSCI
55160500|LB-HUMANITIES SPECCOL
55170000|LB-HSC LIBRARY
55170100|LB-HSC - GENERAL
55170400|LB-HSC - LB MATERIAL/RESOURCES
55170800|LB-HSC - OUTREACH SVCS
55171200|LB-HSC - BORLAND LIBRARY - JAX
55171300|LB-HSC - VET MED READING ROOM
55180000|LB-SUS LIBRY STORAGE FACILITY
55190000|LB-UF LIBRARIES 3D PRINT LAB
55200000|LB-TECH AND SUPPORT SERVICES
55300000|LB-DEPARTMENT LIBRARIES
56000000|FLORIDA MUSEUM NATURAL HISTORY
56010000|NH-DIRECTOR'S OFFICE
56010100|NH-DIRECTOR'S OFFICE-ADMIN
56010200|NH-BUDGET / HUMAN RESOURCES
56010300|NH-INFORMAL LEARNING CENTER
56010400|NH-MCGUIRE CENTER
56010500|NH-MUSEUM TECHNOLOGY
56020000|NH-NATURAL HISTORY
56020100|NH-ADMINISTRATION
56020101|NH-SPECIMEN PREP LAB
56020200|NH-CHAIRS OFFICE
56020300|NH-ACADEMIC
56020301|NH-GRADUATE FELLOWSHIP
56020302|NH-HONORS
56020303|NH-UNIVERSITY SCHOLARS
56020400|NH-CERAMIC TECHNOLOGY
56020500|NH-ENVIROMENTAL ARCHAEOLOGY
56020600|NH-ETHNOGRAPHIC COLLECTION
56020700|NH-FLORIDA ARCHAEOLOGY
56020800|NH-HERBARIUM
56020801|NH-ADMINISTRATION
56020802|NH-GREENHOUSE
56020900|NH-HERPETOLOGY
56021000|NH-HISTORICAL ARCHAEOLOGY
56021100|NH-ICHTHYOLOGY
56021101|NH-CATFISH
56021102|NH-INT SHARK OBSERVATORY
56021200|NH-INVERTEBRATE PALEONTOLOGY
56021300|NH-LEPIDOPTERA
56021400|NH-MALACOLOGY
56021500|NH-MAMMALS
56021600|NH-MARINE MALACOLOGY
56021700|NH-MOLECULAR SYSTEMATICS
56021800|NH-ORDWAY
56021801|NH-ORDWAY LAB
56021900|NH-ORNITHOLOGY
56022000|NH-PALEOBOTANY
56022100|NH-PUBLICATIONS
56022200|NH-REGISTRAR
56022300|NH-SW FLORIDA ARCHAEOLOGY
56022301|NH-RANDALL
56022400|NH-VERTEBRATE PALEONTOLOGY
56022500|NH-CARIBBEAN ARCHAELOGY
56022600|NH-BIO INFORMATICS
56030000|NH-EXHIBITS / PUBLIC PROGRAMS
56030100|NH-ADMINISTRATION
56030200|NH-CHAIR'S OFFICE
56030300|NH-EDUCATION
56030400|NH-EXHIBITS
56030500|NH-INFORMAL LEARNING
56030600|NH-INSTITUTIONAL ADVANCEMENT
56030601|NH-MARKETING
56030602|NH-MEMBERSHIP
57130000|WHITNEY LABS
57130100|WH-ADMINISTRATION
57130200|WH-MAINTENANCE
57130300|WH-LABRATORIES
57130301|WH-LAB 1
57130302|WH-LAB 2
57130303|WH-LAB 3
57130304|WH-LAB 4
57130305|WH-LAB 5
57130306|WH-LAB 6
57130307|WH-LAB 7
57130308|WH-LAB 8
57130309|WH-LAB 9
57130310|WH-LAB 10
57130311|WH-SEAHORSE KEY MARINE LAB
57130312|WH-LAB 12
57130313|WH-LAB 13
57130400|WH-PROPERTY RENTAL
57140000|CENTER-LATIN AMER STUDIES
57140100|LT-CTR-LT AMER STUDIES-ADMIN
57200000|FLORIDA SEA GRANT
57201000|FSG-MANAGEMENT
57202000|FSG-EXTENSION
57202100|RREA FUNDS - CURRENT YEAR
57202110|RREA FUNDS - PRIOR YEAR
57202200|SMITH LEVER FUNDS
57203000|FSG-COMMUNICATIONS
57720000|INSTITUTE-CHILD HEALTH POLICY
57760000|FLA CNTR-LIBRARY AUTOMATION
57761000|FCLA-DIRECTOR
57761200|FCLA-ADMINISTRATION
57761300|FCLA-LIBRARY SERVICES
57761400|FCLA-LS APPLICATIONS
57761500|FCLA-SYSTEM ADMINISTRATION
57761600|FCLA-DIGITAL LIBRARY SERVICES
57761700|FCLA-SUS E-BOOK COLLECTION
57761800|FCLA-DIGIT ARCHIVE&E-RESOURCE
57800000|HN-HARN MUSEUM
57810000|HN-FINANCE AND OPERATIONS
57810100|HN-FINANCE
57810200|HN-DIRECTOR'S OFFICE
57810300|HN-SECURITY
57810400|HN-MAINTENANCE
57810500|HN-HARN MUSEUM STORE
57810600|HN-VOLUNTEERS
57810700|HN-TECHNOLOGY
57810900|HN-SPECIAL PROJECTS
57820000|HN-CURATORIAL
57820100|HN-CURATORIAL ADMINISTRATION
57820200|HN-ASIAN ART
57820300|HN-CONTEMPORARY ART
57820400|HN-PAINTING AND SCULPTURE
57820500|HN-PHOTOGRAPHY  PRNTS  DRWINGS
57820600|HN-AFRICAN ART
57830000|HN-DEVELOPMENT
57830100|HN-DEVELOPMENT DIRECTOR
57830200|HN-GRANTS
57830300|HN-SPECIAL EVENTS
57830400|HN-MEMBERSHIP
57830500|HN-FUND RAISING
57840000|HN-EDUCATION
57840100|HN-EDUCATION ADMINISTRATION
57840200|HN-PUBLIC PROGRAMS
57840300|HN-SCHOOL AND FAMILY PROGRAMS
57840400|HN-DOCENT PROGRAMS
57840500|HN-STUDY CENTER
57850000|HN-PR AND MARKETING
57850100|HN-PR AND MARKETING
57860000|HN-REGISTRAION
57860100|HN-REGISTRATION ADMINISTRATION
57860200|HN-COLLECTION MANAGEMENT
57870000|HN-EXHIBITIONS
57870100|HN-EXHIBITIONS
57870200|HN-EXHIBITION DEVELOPMENT
57990000|HN-HARN GENERAL
57990100|HN-HARN GENERAL
60000000|COLLEGE- AGRICUL / NAT RES
60010000|AG-VP-AGRICULTURE / NAT RES
60011000|AG-SVP-ADMINISTRATION
60013800|AG-BUDGET / FINANCE
60013801|AG-IFAS HUMAN RESOURCES
60013802|AG-EXTERNAL / MEDIA RELATIONS
60013803|AG-GOVERNMENTAL RELATIONS
60013804|AG-CONFERENCES / INSTITUTES
60013805|AG-IFAS SPECIAL PROJECTS
60015000|AG-BUSINESS HUBS
60015001|AG-FIFIELD HALL
60015002|AG-MCCARTY HALL
60030000|AG-DEAN FOR ACADEMIC PROGRAMS
60031000|AG-ADMINISTRATION
60032000|AG-STUDENT SERVICES
60033000|AG-RECRUITING
60034000|AG-COMPUTING
60035000|AG-ASSOC DEAN UNDERGRADUATE
60036000|AG-ASSOC DEAN GRADUATE
60037000|AG-CALS DISTANCE EDUCATION
60040000|AG-DEAN  FOR RESEARCH
60041000|AG-ADMINISTRATION
60042000|AG-T-STAR PROGRAM
60043000|AG-IFAS RES ADMIN TEAM
60044000|AG-TRAINING SUPPORT SERVICES
60045000|AG-AGRICULTURAL SYSTEMS RESRCH
60046000|AG-NAT RESR & ENVIR SYS RESRCH
60047000|AG-HUMAN SYSTEMS RESEARCH
60048000|AG- IFAS TRANSFERS & STAGING
60050000|AG-EXTENSION ADMINISTRATION
60051000|AG-AGRICULTURAL PROGRAM LEADER
60052000|AG-NAT RESOURCE PROGRAM LEADER
60053000|AG-PROGRAM SUPPORT SERVICES
60054000|AG-BOK TOWER GARDENS
60055000|AG-YTH FAMILIES COMM PROG LDR
60060000|AG-FOOD / RESOURCES ECONOMICS
60070000|AG-AGRICUL / BIOLOGICAL ENG
60071000|AG-ADMINISTRATION
60072000|AG-FACULTY
60073000|AG-ENERGY EXTENSION
60073100|AG-SUSTAINABLE FLORIDIANS
60080000|AG-AGRONOMY
60081000|AG-ADMINISTRATION
60082000|AG-GENETICS
60082100|AG-MANAGEMENT AND NUTRITION
60082200|AG-PHYSIOLOGY AND ECOLOGY
60082300|AG-WEED SCIENCE
60083000|AG-FORAGE RESEARCH UNIT
60083100|AG-BEEF RESEARCH UNIT
60084000|AG-AQUATIC INVASIVE PLANT
60085000|AG-FORAGE EVALUATION LAB
60086000|AG-IRRIGATION RES/EDU PARK
60090000|AG-ANIMAL SCIENCES
60091000|AG-ADMINISTRATION
60092000|AG-DAIRY RESEARCH UNIT
60092100|AG-DAIRY CULL COW UNIT
60092200|AG-DAIRY CALF UNIT
60093000|AG-BEEF RESEARCH UNIT
60094000|AG-BEEF TEACHING UNIT
60095000|AG-HORSE RESEARCH UNIT
60096000|AG-HORSE TEACHING UNIT
60096100|AG-EQUINE REPRODUCTION
60096200|AG-EQUINE NUTRITION
60096300|AG-EQUINE JUDGING
60097000|AG-SWINE UNIT
60098000|AG-MEAT LAB
60100000|AG-MICROBIOLOGY / CELL SCI
60101000|AG-MICROBIOLOGY-ADMINISTRATION
60102000|AG-MICROBIO-CTR-RENEWBLE FUELS
60140000|AG-ENTOMOLOGY AND NEMATOLOGY
60141000|AG-ADMINISTRATION
60142000|AG-BEHAVIOR  ECO / SYS
60142100|AG-BIOLOGICAL CONTROL
60142200|AG-MED  VET / URBAN ENTO
60142300|AG-NEMATOLOGY
60142400|AG-PEST MANAGEMENT
60142500|AG-PHYS  BIO / GENETICS
60143000|AG-INCIDENTALS
60150000|AG-FOOD SCIENCE / HUMAN NUTR
60151000|AG-ADMINISTRATION
60152000|AG-DIETETICS
60152100|AG-NUTRITIONAL SCIENCE
60152200|AG-FOOD SCIENCE
60152300|AG-SOUTHERN REGION PROGRAMS-IR
60152400|AG-FL FOOD ENTREPRENEURSHIP
60152500|AG-FOOD SCI HUMN NUTRITION SUP
60152600|AG-CTR-JUICE/BEVERAGE PROGRAMS
60152700|AG-IMMUNE HEALTH BENEFITS
60153000|AG-FOOD SAFETY/PROCESSING
60153100|AG-SEAFOOD
60153200|AG-INCIDENTAL
60153300|AG-TASTE PANEL FACILITY
60170000|AG-SNRE-ACADEMIC PROGRAMS
60171000|AG-ADMINISTRATION
60180000|AG-ENVIRONMENTAL HORTICULTURE
60181000|AG-ADMINISTRATION
60181100|AG-ENV HORT VEHICLE BILLING
60181200|AG-GREENHOUSE
60181300|AG-HORT UNIT
60181400|AG-AQUATIC PLANTS
60181500|AG-MASTER GARDENER PROGRAM
60181600|AG-FL YARDS / NEIGHBORHOODS
60182000|AG-FLORICULTURE
60182100|AG-MICROPROPAGATION
60182200|AG-TURFGRASS
60182300|AG-BIOTECHNOLOGY
60182400|AG-WOODY ORNAMENTALS
60182500|AG-TAXONOMY
60182600|AG-FOLIAGE
60182700|AG-LANDSCAPE
60190000|AG-PLANT PATHOLOGY
60191000|AG-ADMINISTRATION
60192000|AG-DPM PROGRAM
60192100|AG-AQUATIC PLANT
60210000|AG-SOIL AND WATER SCIENCE
60210100|AG-SWS ENV PED & MIN LAB
60210200|AG-ICP MASS SPEC LAB
60210300|AG-SOIL CHEM CORE LAB
60210400|AG-GIS AND SPECTRAL SOIL LAB
60210500|AG-STABLE ISO MASS SPEC LAB
60210600|AG-SWS MICRO&MOLEC BIO LAB
60210700|AG-ORGANIC CONTAM LAB
60210800|AG-SWS WETLAND BIO LAB
60211000|AG-ADMINISTRATION
60212000|AG-SOIL TESTING LAB
60212100|AG-SOIL SAMPLE INCIDENTAL
60213000|AG-SWS CANCER GENETICS FAC
60220000|AG-STATISTICS
60230000|AG-HORTICULTURAL SCIENCES
60231000|AG-ADMINISTRATION
60232000|AG-HORT SCIENCE PROGRAMS
60233000|AG-PMCB
60260000|AG-AG ED AND COMMUNICATION
60261000|AG-ADMINISTRATION
60262000|AG-CALS TEACHING/RESEARCH CTR
60263000|AG-PDEC
60264000|AG-WEDGEWORTH LEADERSHIP INST
60265000|AG-PUBLIC ISSUES EDUCATION CTR
60270000|AG-SNRE - RESEARCH / OUTREACH
60290000|AG-INTERNATIONAL PROGRAMS
60300000|AG-CONFERENCES / INSTITUTES
60310000|AG-FAC PLANNING / OPERATIONS
60311000|AG-FPO-ADMINISTRATION
60312000|AG-FPO-MAINTENANCE
60313000|AG-FPO-SUPPORTS SERVICES
60314000|AG-FPO-UTILITIES
60315000|AG-FPO-PROJECTS
60315100|AG-PROJECTS FP&C
60315200|AG-FPO SPECIAL APPROPRIATION
60316000|AG-FPO-IFAS ADMIN
60317000|AG-FPO BOK TOWER GARDENS
60318000|AG-FPO-BUCKEYE
60320000|AG-FAM  YOUTH / COMM SCI
60321000|AG-FYCS FAMILY NUTRITION PROG
60325000|AG-FYCS EXTENSION TRAINING PRG
60326000|AG-FYCS FOOD SAFETY QUAL PROG
60330000|AG-4-H YOUTH DEVELOPMENT
60350000|AG-COUNTY OPERATIONS
60351000|AG-DISTRICT I
60351003|AG-BAY
60351007|AG-CALHOUN
60351017|AG-ESCAMBIA
60351019|AG-FRANKLIN
60351020|AG-GADSDEN
60351023|AG-GULF
60351030|AG-HOLMES
60351032|AG-JACKSON
60351033|AG-JEFFERSON
60351037|AG-LEON
60351039|AG-LIBERTY
60351040|AG-MADISON
60351046|AG-OKALOOSA
60351057|AG-SANTA ROSA
60351062|AG-TAYLOR
60351065|AG-WAKULLA
60351066|AG-WALTON
60351067|AG-WASHINGTON
60351100|AG-4H NORTHWEST
60351200|AG-NORTHWEST DISTRICT
60352000|AG-DISTRICT II
60352001|AG-ALACHUA
60352002|AG-BAKER
60352004|AG-BRADFORD
60352010|AG-CLAY
60352012|AG-COLUMBIA
60352015|AG-DIXIE
60352016|AG-DUVAL
60352018|AG-FLAGLER
60352021|AG-GILCHRIST
60352024|AG-HAMILTON
60352034|AG-LAFAYETTE
60352038|AG-LEVY
60352045|AG-NASSAU
60352054|AG-PUTNAM
60352055|AG-ST JOHNS
60352061|AG-SUWANNEE
60352063|AG-UNION
60352100|AG-4H NORTHEAST
60352101|AG-SMALL FARMS
60352200|AG-NORTHEAST DISTRICT
60353000|AG-DISTRICT III
60353005|AG-BREVARD
60353009|AG-CITRUS
60353027|AG-HERNANDO
60353035|AG-LAKE
60353042|AG-MARION
60353048|AG-ORANGE
60353049|AG-OSCEOLA
60353051|AG-PASCO
60353053|AG-POLK
60353059|AG-SEMINOLE
60353060|AG-SUMTER
60353064|AG-VOLUSIA
60353100|AG-4H CENTRAL
60353200|AG-CENTRAL DISTRICT
60354000|AG-DISTRICT IV
60354008|AG-CHARLOTTE
60354011|AG-COLLIER
60354014|AG-DESOTO
60354022|AG-GLADES
60354025|AG-HARDEE
60354028|AG-HIGHLANDS
60354029|AG-HILLSBOROUGH
60354036|AG-LEE
60354041|AG-MANATEE
60354047|AG-OKEECHOBEE
60354052|AG-PINELLAS
60354058|AG-SARASOTA
60354068|AG-SEMINOLE TRIBE
60354100|AG-4H SOUTHCENTRAL
60354200|AG-SOUTH CENTRAL DISTRICT
60355000|AG-DISTRICT V
60355006|AG-BROWARD
60355013|AG-MIAMI-DADE
60355026|AG-HENDRY
60355031|AG-INDIAN RIVER
60355043|AG-MARTIN
60355044|AG-MONROE
60355050|AG-PALM BEACH
60355056|AG-ST LUCIE
60355100|AG-4H SOUTH
60355200|AG-SOUTH DISTRICT
60356000|AG-ADMINISTRATION
60357000|AG-IN-SERVICE EDUCATION
60370000|AG-CENTER-AQUA / INVAS PLNTS
60380000|AG-GLOBAL FOOD SYSTEMS
60390000|AG-IFAS SPONSORED PROGRAMS
60400000|AG-IFAS CENTER FOR LEADERSHIP
60410000|AG-IFAS INFORMATION TECHNOLOGY
60411000|AG-ADMINISTRATION
60412000|AG-SOFTWARE
60413000|AG-HELP DESK
60414000|AG-SERVERS
60415000|AG-NETWORK
60415001|AG-UF NETWORK SERVICES
60430000|AG-UF DEVELOPMENT-SHARE
60440000|AG-IFAS COMMUNICATION SERVICES
60441000|AG-ADMINISTRATION
60442000|AG-PRINT NEWS UNIT
60443000|AG-TELEVISION/VIDEO UNIT
60444000|AG-PUBLICATIONS/PRINT AREA
60445000|AG-DISTANCE EDUCATION PROGRAMS
60446000|AG-PHOTOGRAPHY UNIT
60447000|AG-GRAPHIC TECHNOLOGY PROD
60448000|AG-PUBLICATION PRODUCTION
60450000|AG-EXPANDED NUTRITION PROGRAM
60451000|AG-FAMILY NUTRITION PROGRAM
60460000|AG-SCHL-FOREST RES / CONSERV
60460001|AG-SFRC BEEF RCH UNIT-TIMBER
60460002|AG-SFRC CELL TOWER RIGHTS
60460003|AG-SFRC MILEAGE SERVICE CENTER
60460004|AG-SFRC PEST IDENTIFICATION
60460005|AG-SFRC TREE HEALTH DIAGNOSTIC
60461000|AG-ADMINISTRATION
60462000|AG-SFRC TROPICAL AQUA LAB
60462001|AG-SFRC RUSKIN REVENUE
60463000|AG-SFRC LAKEWATCH
60463001|AG-SFRC FISHING FOR SUCCESS
60464000|AG-SFRC INCIDENTAL
60464001|AG-SFRC FLATWOODS 5K
60465000|AG-SFRC PROGRAMS
60465001|AG-SFRC FOREST STWDSHIP PROG
60465002|AG-SFRC WILDLD URBAN INTERFACE
60465003|AG-SFRC FOREST CERTIFICATION
60466000|AG-SFRC-GEOMATICS
60467000|AG-SFRC FISHERIES RESRCH SUPP
60468000|AG-SFRC DIAGNOSTIC LAB SUPPORT
60469000|AG-SFRC FISHERIES (FAS)
60470000|AG-WILDLIFE ECOLOGY / CONSERV
60471000|AG-ADMINISTRATION
60472000|AG-FLORIDA COOP UNIT
60473000|AG-ORDWAY SWISHER BIO STATION
60474000|AG-WILDLIFE VEHICLE SVC CTR
60480000|AG-FISHERIES / AQUATIC SCI
60481000|AG-ADMINISTRATION
60482000|AG-RUSKIN
60483000|AG-LAKEWATCH
60484000|AG-FISHING FOR SUCCESS
60700000|AG-HILLSBOROUGH CC-PLANT CITY
60710000|AG-CCAP TALLAHASSEE
60711000|AG-ADMINISTRATION
60712000|AG-CCAP PROJECTS
60730000|AG-CREC-LAKE ALFRED
60731000|AG-CREC-ENTOMOLOGY
60732000|AG-CREC-PLANT PATHOLOGY
60733000|AG-CREC-HORTICULTURE
60734000|AG-CREC-POST HARVEST
60735000|AG-CREC-PROCESSING
60736000|AG-CREC-INFRASTRUCTURE
60737000|AG-CREC-FCRDF
60740000|AG-EREC-BELLE GLADE
60741000|AG-ADMINISTRATION
60742000|AG-FIELD RESEARCH OPERATIONS
60743000|AG-PHYSICAL PLANT OPERATIONS
60744000|AG-EQUIPMENT OPERATIONS
60745000|AG-FACULTY OPERATIONS
60750000|AG-GCREC - BALM
60751000|AG-GCREC-ADMINISTRATION
60752000|AG-GCREC-FIELD OPERATIONS
60753000|AG-GCREC-FACILITIES
60754000|AG-GCREC-ENTOMOLOGY
60754100|AG-GCREC-FRUITS/VEG
60754200|AG-GCREC-HORTICULTURE
60754300|AG-GCREC-PLANT PATHOLOGY
60754400|AG-GCREC-SOIL/WATER
60760000|AG-IRREC-FT. PIERCE
60770000|AG-NFREC-QUINCY
60771000|AG-ADMINISTRATION
60772000|AG-MULTI-CENTER PROGRAMS
60773000|AG-QUINCY UNIT
60774000|AG-MARIANNA UNIT
60775000|AG-BEEF UNIT
60776000|AG-FLORIDA BULL TEST
60777000|AG-LIVE OAK UNIT
60778000|AG-RURAL DEVELOPMENT
60779000|AG-JUBILEE
60780000|AG-RCREC-ONA
60781000|AG-ADMINISTRATION
60782000|AG-FARM
60790000|AG-TREC-HOMESTEAD
60791000|AG-ADMINISTRATION
60792000|AG-HORTICULTURAL SCIENCES
60792100|AG-PLANT PATHOLOGY
60792200|AG-ENTOMOLOGY / NEMATOLOGY
60792300|AG-SOIL / WATER SCIENCE
60792400|AG-AG / BIO ENGIN
60792500|AG-ENVIRONMENTAL HORTICULTURE
60800000|AG-LIVE OAK DEMONSTRATION UNIT
60810000|AG-STARS BROOKSVILLE
60820000|AG-WFREC-JAY
60830000|AG-PESTICIDE INFO OFFICE
60840000|AG-CTR LANDSCP CONSERV ECOLOGY
60850000|AG-FLREC-FT LAUDERDALE
60851000|AG-ADMINISTRATION
60852000|AG-AQUATIC WEED
60860000|AG-HASTINGS DEMONSTRATION UNIT
60870000|AG-MREC-APOPKA
60871000|AG-ADMINISTRATION
60871100|AG-EDUCATION DEPARTMENT
60871200|AG-MARKETING DEPARTMENT
60872000|AG-ENVIRONMENTAL HORTICULTURE
60872100|AG-FOOD / RESOURCE ECONOMICS
60872200|AG-ENTOMOLOGY / NEMATOLOGY
60872300|AG-HORTICULTURAL SCIENCE
60872400|AG-PLANT PATHOLOGY
60873000|AG-PHYSICAL PLANT
60874000|AG-INFORMATION TECHNOLOGY
60875000|AG-FARM FACILITIES OPERATIONS
60876000|AG-HCC PLANT CITY
60880000|AG-NATURE COAST BIOLOGICAL STA
60900000|AG-FMEL-VERO BEACH
60910000|AG-SWFREC-IMMOKALEE
60911000|AG-ADMINISTRATION
60912000|AG-FIELD RESEARCH OPERATIONS
60913000|AG-PLANT DISEASE DIAGNOSTC CTR
60914000|AG-EQUIPMENT OPERATIONS
60915000|AG-FACULTY OPERATIONS
60950000|AG-PLANT SCIENCE RESEARCH / ED
60951000|AG-PLANT SCIENCE
60952000|AG-PLANT SCIENCE-HASTINGS
60960000|AG-ORDWAY SWISHER BIO STA
60961000|AG-OSBS-OPER & FACIL
60962000|AG-OSBS-CONSERVATION
60963000|AG-OSBS-RESEARCH
60964000|AG-OSBS-EXTENSION
60965000|AG-OSBS-TEACHING
60970000|AG-PUBLIC ISSUES EDUCATION CTR
60990000|AG-FINANCIAL REPORTING ONLY
61000000|VP FOR BUSINESS AFFAIRS
61010000|VPBA-VP
61010100|VPBA-VP OFFICE
61010200|VPBA-VP-ADMIN OVERHEAD
61010300|VPBA-VP-EMPLOYEE APPRECIATION
61010400|VPBA-VP-SOUTHERN SCHOL FUND
61010500|VPBA-VP-EAST CAMPUS BLDG LEASE
61010600|VPBA-ST AUGUSTINE PROPERTY MGM
61010700|VPBA-VP-INNOVATION SQUARE
61020000|VPBA-OFFICE OF SUSTAINABILITY
61210000|VPBA-SOFT DRINK
61212000|VPBA-SOFT DRINK GENERAL
61220000|VPBA-KIOSKS
61222000|VPBA-KIOSKS-GENERAL
61230000|VPBA-DEBIT CARD
61232000|VPBA-DEBIT CARD-GENERAL
61240000|VPBA-BRIDGES FUNDING
61242000|VPBA-BRIDGES FUNDING-GENERAL
62000000|HUMAN RESOURCES
62010000|HR-HR ADMINISTRATION
62010100|HR-VICE PRESIDENTS OFFICE
62010101|HR-EEO COMPLIANCE
62010200|HR-BENEFITS
62010300|HR-EMPLOYMENT
62010301|HR-ACADEMIC PERSONNEL
62010302|HR-UF PREEMINENCE
62010400|HR-CENTRAL LEAVE
62010500|HR-RETIREMENT
62010600|HR-EMPLOYEE RELATIONS
62010700|HR-TRAINING-DEVELOPMENT
62010800|HR-WORKERS COMPENSATION
62010900|HR-CLASSIFICATION
62020000|HR-BENEFITS FAIR
62030000|HR-TRAINING PROGRAMS
62040000|HR-AWARDS
62040100|HR-AWARDS
62040200|HR-AWARDS-GABOR
62050000|HR-HEALTHY GATOR COALITION
62050100|HR-HEALTHY GATORS
62060000|HR-BABY GATOR
62060100|HR-BABY GATOR CHILD DEV CENTER
62060200|HR-BABY GATOR HSC
62060300|HR-BABY GATOR PK YONGE
62060400|HR-BABY GATOR DIAMOND VILLAGE
62060500|HR-BABY GATOR SUMMER CAMP
63000000|PHYSICAL PLANT DEPARTMENT
63100000|PPD-DIRECTORS OFC
63100100|PPD-DIRECTORS OFC-ADMIN
63100200|PPD-DIRECTORS OFC-HUMAN RES
63100300|PPD-DIRECTORS OFC-QUALITY
63100400|PPD-DIRECTORS OFC-RISK MAN
63200000|PPD-ARCHITECTURE / EGINEERING
63200100|PPD-A/E-ADMIN
63200200|PPD-A/E-PROJECT MANAGEMENT
63200300|PPD-A/E-PLANNING / DOC MNGT
63200400|PPD-A/E-MAIN / REPAIR-COGEN
63200500|PPD-A/E-ENERGY PROGRAMS
63300000|PPD-RESOURCE MANAGEMENT
63300100|PPD-RES MAN-ADMIN
63300200|PPD-RES MAN-CENTRAL STORES
63300300|PPD-RES MAN-WORK MANAGEMENT
63300400|PPD-RES MAN-ITS
63300410|PPD-RES MAN-ITS OA
63300500|PPD-RES MAN-BUSINESS OFC
63300600|PPD-RES MAN-BUDGET
63300700|PPD-RES MAN-UTILITY ADMIN
63300800|PPD-RES MAN-EG UTILITIES
63300900|PPD-RES MAN-HC UTILITIES
63301000|PPD-RES MAN-GRANTS/PROGRAMS
63301100|PPD-RES MAN-ELEC ACCESS
63301200|PPD-RES MAN-EXTERNAL PROGRAMS
63400000|PPD-BLDGSRVC ADMIN
63400100|PPD-BLDGSRVC ADMIN-ADMIN
63400200|PPD-BLDGSRVC OPERATIONS-EG
63400300|PPD-BLDGSRVC OPERATIONS-HC
63400400|PPD-BLDGSRVC CONTRACT SRVC
63400500|PPD-BLDGSRVC INNOVATION HUB
63500000|PPD-OPER EG-ADMININISTRATION
63500100|PPD-OPER EG ADMIN
63500200|PPD-OPER-EG-WHITNEY LAB
63510000|PPD-OPER EG B-MNT
63510100|PPD-OPER EG B-MNT- ADMIN
63510200|PPD-OPER EG B-MNT-KEY
63510300|PPD-OPER EG B-MNT-RF/SMTL
63510400|PPD-OPER EG B-MNT-CRP/MSN
63510500|PPD-OPER EG B-MNT-PAINT
63510600|PPD-OPER EG B-MNT-ELEVATORS
63510700|PPD-OPER EG B-MNT-REEF
63510800|PPD-OPER EG B-MNT-SIGN
63510900|PPD-OPER EG B-MNT BUSNSS CMPLX
63520000|PPD-OPER EG GROUNDS
63520100|PPD-OPER EG GROUNDS-ADMIN
63520200|PPD-OPER EG GROUNDS-MAINT
63520300|PPD-OPER EG GROUNDS-LANDSCAPE
63520400|PPD-OPER EG GROUNDS-CONTR SRVC
63520500|PPD-OPER EG GROUNDS-REFUSE
63530000|PPD-OPER EG FLEET MNGMT
63530100|PPD-OPER EG FLEET MNGMT-ADMIN
63530200|PPD-OPER EG MOTOR POOL-REPAIRS
63530300|PPD-OPER EG MOTOR POOL-PARTS
63530400|PPD-OPER EG MOTOR POOL-FUEL
63530500|PPD-OPER EG FLEET MNGMT-OPERAT
63540000|PPD-OPER EG OPER ENGR
63540100|PPD-OPER EG OPR ENGR-ADMIN
63540200|PPD-OPER EG OPR ENGR-SMLL PRJ
63540300|PPD-OPER EG OPR ENGR-ENERGY
63540400|PPD-OPER EG OPR ENGR-UTL CNST
63540500|PPD-OPER EG OPR ENGR-TREE FND
63550000|PPD-OPER EG B-MNT-SYS
63550100|PPD-OPER EG B-MNT- ADMIN-SYS
63550200|PPD-OPER EG B-MNT-ELECTRIC
63550300|PPD-OPER EG B-MNT-STEAM
63550400|PPD-OPER EG B-MNT-HVAC
63550500|PPD-OPER EG B-MNT-PLUMBING
63550600|PPD-OPER EG B-MNT-PROGRESS PRK
63550700|PPD-OPER EG B-MNT-FIRE ALARM
63550800|PPD-OPER EG B-MNT-COMMISSION
63550900|PPD-OPER EG B-MNT SYS-CONTROLS
63560000|PPD-OPER EG SYS/UTIL
63560100|PPD-OPER EG UTILITIES-ADMIN
63560200|PPD-OPER EG UTILITIES-EL/DIST
63560300|PPD-OPER EG UTILITIES-CW/OPER
63560400|PPD-OPER EG UTILITIES-ST/DIST
63560500|PPD-OPER EG UTILITIES-WA/DIST
63560600|PPD-OPER EG UTILITIES-WW/OPER
63560700|PPD-OPER EG UTILITIES-CONTROLS
63560800|PPD-OPER-EG UTILITIES-METR CAL
63570000|PPD-OPER EG ENERGY
63570100|PPD-OPER EG ENERGY-ADMIN
63570200|PPD-OPER EG ENERGY-UTIL CNST
63580000|PPD-OPER EG SECURITY
